	dist_type_ROI	dist_type_ambigious	dist_type_central	dist_type_portal
38x42	460.76420216852773	152.76010604866707	490.92102216140654	522.0690088484473
38x44	349.2092209550028	248.51173010544187	416.88449239567547	625.0458223202522
38x46	256.26646288580173	287.0931904451933	322.0442516176931	737.688619947468
38x48	200.86383447499963	300.2327097436256	255.8528483327869	855.2533425833543
38x50	216.60870250292382	361.980565776673	245.43212911108472	973.3089591696979
38x52	280.09764368876813	447.1694197952272	290.74677986178995	1088.972400935855
39x33	1023.716855385316	196.11476232043307	52.099904030621616	239.0937054796719
39x35	900.4942698318516	65.84777900582495	53.76364942970305	303.9656724039742
39x37	781.7201865117722	29.401530572403974	167.91977251056534	375.42169622972
39x39	656.6303754777109	117.57146762714117	298.5981413204044	431.31641517568085
39x41	541.9186747105139	73.49319696407278	425.0061764257083	511.9533670169583
39x43	433.9898846747469	163.26426430790036	501.63534564462276	605.9544702368325
39x45	340.19901528370127	233.678775244993	406.3259405944937	709.2718590216308
39x47	277.373845198137	243.72412683195714	336.8484080413623	824.0283065526331
39x49	255.23549909838206	315.04850420213046	298.9143021001173	934.6981116916843
39x51	292.7365026777495	417.3289589760097	313.47896261152846	1053.3773587845906
40x32	1101.5460816506952	261.3116338780194	99.19561482243056	286.17751484000286
40x34	979.9482945543608	135.67114652718178	0.5099019513593499	315.23365937031565
40x36	856.4683298289551	9.208691546577269	101.80078585158385	386.31101459834184
40x38	744.2453493304474	91.90832388853597	224.3005572886525	448.838879777588
40x40	627.6757283821003	31.43914757114108	356.9000140095263	517.3741586125078
40x42	520.9419353440456	76.56435201841667	484.10009295599224	597.3947606064189
40x44	427.2576740094904	193.6071279679548	493.5722034312711	689.6089616587071
40x46	350.23684843260014	176.67668210604333	412.11751964700574	795.4082285216823
40x48	312.81427397099395	231.29022893326038	364.5942539316823	902.722975225512
40x50	318.9596996487176	332.5743375547787	352.7527320943102	1016.9685786689774
41x29	1297.8419048559035	413.2979675730331	269.53591597410536	381.79131734496036
41x31	1179.105194628537	298.08767166724607	143.5293001446046	344.8180099704774
41x33	1056.0829749598277	195.71471584937092	14.396180048887969	347.8537767510941
41x35	941.321268218242	98.43541029527933	40.71768657475547	395.867313629201
41x37	823.1884170710855	80.10349555418944	166.09626726690797	466.6533724296871
41x39	714.103108801523	88.20232423241447	291.7074733358748	528.7071495639152
41x41	611.5230330903323	8.198780397108122	418.1052738246676	599.621563988488
41x43	513.4549639452325	126.66885963013956	548.4605728764831	683.7813978165829
41x45	435.97147842490796	117.71801051665773	499.2720000160233	777.6110403022841
41x47	382.27677146277165	146.47774574999434	438.613873469593	878.5261123040115
41x49	367.61677056413	245.11729845116997	411.188873876714	985.8901003661616
41x51	396.60833324578556	366.9195688430913	423.34781208835847	1102.4741130747698
42x30	1258.758074452752	337.6600213232238	213.45793496611927	412.55313597159846
42x32	1141.1073656759913	217.8633057676303	88.45349060381976	397.25510695269895
42x34	1021.5530578486856	112.61904812241984	29.900668888839625	418.40918966963466
42x36	907.7953183399877	70.00242852930185	113.64831718947737	473.48150967065243
42x38	798.9519384794057	98.60831607932438	236.57261041802803	554.3233713276036
42x40	692.648857647221	58.87478237751731	363.0810377863323	608.8505892253044
42x42	596.5886103505499	86.67623665111475	490.66584352286037	681.1884981413004
42x44	516.0143505756404	106.8635110783844	580.2615013939835	765.7261978017992
42x46	453.69131576436416	67.49970370305343	512.7022625267027	860.3534215658121
42x48	427.05345098711035	165.0661988415558	476.6357624014382	965.2855795048432
42x50	430.3267828058115	286.0663209816915	466.8669403588136	1069.293757580208
43x29	1338.5475411803648	390.8297839213384	286.817921336865	486.33128626482625
43x31	1220.0087909519339	262.8669815705271	166.70107978054605	455.93886651611564
43x33	1105.3790164463949	136.9772608866154	76.75395755268904	461.3042054870085
43x35	990.3658364463103	27.36585463675478	107.70464242547774	494.24456496758773
43x37	884.08712805922	74.49463067899613	197.30192599161361	557.6086889566916
43x39	778.6620576347611	33.999999999999794	313.23920571984615	630.2662929270455
43x41	684.7623383335269	102.9303648103902	437.51235411128715	693.7352953396564
43x43	604.605565637631	135.63734736421208	561.7753020559023	769.9108324994527
43x45	532.2236841779967	21.652944372532637	592.834757752951	852.5586490089701
43x47	491.40258444578825	88.58498744143971	545.304043630707	946.744368876837
43x49	480.5040062267955	216.61601972153423	523.7607278137608	1048.8474150227958
44x28	1417.8948056890538	452.27854249345035	364.26347607192224	563.4407510998827
44x30	1303.7089399095182	326.9819566887444	252.66895337575613	524.6303460532953
44x32	1186.9711790940837	197.56259767476206	156.5738803249124	511.48350902057456
44x34	1075.029720519391	72.10617171920848	131.45379416357687	529.4787058985471
44x36	967.5213951122735	10.423531071570896	190.6852118020694	574.0442927161632
44x38	866.0652919959324	35.772754995946116	283.5413373742885	642.6134841411283
44x40	770.8242666133441	59.20684082097312	394.1974758924774	711.0699332695768
44x42	684.9562686770596	112.69999999999982	514.9160028587188	776.2755245400954
44x44	612.962935257916	75.00239996160126	637.04769052246	850.9849352368115
44x46	562.8399594911505	35.47985343825456	619.4872234356411	938.3334268798062
44x48	539.0491721540814	156.71888845956005	587.3062318756719	1034.5380659985406
45x29	1386.0810510211875	398.27638644539286	337.6043246168508	596.421394653143
45x31	1272.0580686430944	274.26397867747767	241.77206207500487	570.2404142114098
45x33	1161.5282217836982	156.69846840349146	187.89201686074912	574.3836783892802
45x35	1055.385071905037	68.17807565486154	207.6440463870807	602.9136339476828
45x37	951.0408456002295	96.39237521713025	275.370459563113	655.0851013418029
45x39	856.4068017011541	61.011556282396235	369.2200021667299	727.1118277129042
45x41	768.2704276490147	70.99753516848293	478.48328079463784	791.6235532120052
45x43	695.7539292019845	82.66758736046438	594.8937131958955	859.5722948071328
45x45	639.407632109596	81.10930896019305	697.9316012332444	937.7502439349194
45x47	604.1299942893087	121.61188264310378	656.2728472213367	1024.4049248222113
46x28	1467.4870527537882	473.91228091282886	420.7916943096668	667.2795890779219
46x30	1354.3225612829465	352.75969157487384	325.08952613088	633.584090709355
46x32	1243.7396833742982	239.1405444503293	257.1202053515048	623.51936617879
46x34	1136.4483710226345	148.14621156141646	240.58782180318295	637.5623106802976
46x36	1034.1622938398014	111.8867731235469	285.0074560428204	674.3948769081809
46x38	939.7030860862384	117.26759995838603	355.462923523678	731.7179032933391
46x40	852.4265892145784	94.34452819321292	451.98527630886406	808.3317945002536
46x42	776.4099239448194	0.9848857801791302	560.343617791798	870.8697778657845
46x44	713.5794069338046	120.59755387237345	672.7690316891825	938.5491835807011
46x46	671.2826230433797	135.4804782985358	726.2084824621646	1019.3840100766738
47x27	1549.14155905779	551.0395357866802	505.1310424038499	744.8582214086115
47x29	1439.3867062051115	435.98198357271605	411.1331779362985	702.8444280208817
47x31	1328.0691585907718	324.05322093754927	335.17352222393725	681.6862108037689
47x33	1222.0654155977084	232.44930630139558	297.6952804462982	684.454877986855
47x35	1120.6760995042234	170.53011464254664	309.72329586261395	707.4657023488846
47x37	1023.8824395407901	189.5137198199647	367.64745341155316	753.4353655092123
47x39	937.1511777722951	162.6202016970829	442.65125098659814	816.084143945954
47x41	857.5134867744065	46.11919340144617	537.1642020834973	889.5201965104561
47x43	793.4552539368556	69.67381143586178	643.1210150508224	951.2630761256321
47x45	742.3135860268219	188.15488300865323	755.2529774850282	1022.2638896097233
48x28	1519.8034774272626	515.3726903901679	493.671358294159	774.1848681032199
48x30	1412.6895377258231	409.345489776057	416.1006248493266	745.4127246029547
48x32	1307.4102416609715	316.95920873197537	365.7074513870342	737.6025623599745
48x34	1207.0044324690775	246.4550668986134	354.7552677551105	750.2016395609919
48x36	1109.535348693317	224.7676355706046	385.81224708399316	781.2635214829887
48x38	1021.5093391643562	227.7624420311656	449.1148294144831	832.924564411448
48x40	942.0622537815642	130.9530068383313	529.5587691654254	900.5101276498785
48x42	873.0052978075219	71.46642568367344	623.1499418278078	969.6056157015596
49x27	1606.478835839427	582.5401702887102	581.4539104692651	850.7301863693332
49x29	1496.8373224903235	494.16087461473546	498.0561916089392	812.7599707170627
49x31	1393.45879020515	402.557076698448	440.28081947775127	796.5254547093898
49x33	1293.0643680807232	326.3437757947897	410.75620506572994	796.9337864590759
49x35	1197.4598323117148	284.05958881896623	420.40486438670086	818.3444568150998
49x37	1108.313619874808	295.8416468315443	466.259026722272	858.5973910978303
49x39	1026.1633446971296	216.62550634678266	533.7435807576519	915.2972249493604
49x41	956.2976210364639	138.45121884620607	615.1080718052724	984.2225053309847
50x28	1586.1993096707613	499.404695612686	586.0672742953664	887.5966707914133
50x30	1481.3858410285957	445.0916871836633	520.9291794476482	862.5543519106492
50x32	1381.7869662144017	412.28439213727245	480.0233535985518	854.1463691897312
50x34	1285.7118884104636	356.1677413803786	470.0266588184125	863.9513064982311
50x36	1195.7930297505502	342.44907650627454	495.4995156405306	893.0139808536039
50x38	1113.1794554338487	304.79911417194114	550.6836660007268	939.5810236483068
50x40	1041.7659286039259	221.4932278874458	619.0890485221007	998.9100309837718
51x27	1670.6580320340845	488.14122956374	670.1780808113616	961.5245498685928
51x29	1567.3205064695608	417.8391676231417	600.4070036233755	928.6300501276061
51x31	1467.9117752780649	373.88043543357526	552.2004889530614	913.9383896084026
51x33	1373.3521762461369	370.813699854792	528.746442068408	914.3762901563014
51x35	1279.175863593431	400.05160917061687	535.3246585017358	932.7149028508122
51x37	1196.5522637979507	389.9257878109628	570.5538712514362	966.3898385227366
51x39	1123.0762262642727	303.1178153787731	631.7623049850316	1017.3764347575582
51x41	1060.4370514085222	252.2243842295985	702.2791040604869	1080.255127273183
52x28	1652.0524840331193	402.3366873651967	681.6663480031856	999.1017015299294
52x30	1553.6312979597187	337.00179524744374	627.1007973204945	976.7272956153114
52x32	1459.3260807646795	309.2290574962191	594.1215448037548	970.03381899808
52x34	1366.3008050938126	331.78982805384476	584.5961768605746	977.5188438081387
52x36	1282.916676951391	369.1790893319932	603.8072540140606	1001.831323127801
52x38	1207.0075559001277	388.2793324399328	649.0750649963378	1042.755982960539
52x40	1140.0577178371277	324.5344357691492	714.1912909018146	1098.3555890511964
53x27	1738.1577488824194	406.5618772093615	763.9946073108107	1070.8312472093817
53x29	1638.6696585950447	319.1812181191116	703.3787386607588	1041.5490626946003
53x31	1544.8035376707294	260.8129022882108	663.82013377119	1029.5488186579598
53x33	1454.6209987484713	257.79691619567524	642.9807539887955	1028.4192967851197
53x35	1367.0150438089554	292.74618699480936	646.9628505563518	1043.4498215055673
53x37	1291.285053735232	350.84054782764184	679.6128971701467	1076.963922329806
53x39	1219.6851110020164	401.0730232763109	731.8865827435291	1122.7225703618865
54x28	1725.3132469206862	318.0201251493368	784.4131564424454	1112.6447770964462
54x30	1632.8692568604504	233.06052861864015	738.4647655778846	1093.6146533400145
54x32	1541.7008302520953	192.03866798121655	710.012429468668	1087.334010320656
54x34	1456.6164079811817	215.1472983795055	702.9578650246401	1094.7556622370128
54x36	1376.5938435137648	265.61967171126486	718.7668676281622	1116.6199039959838
54x38	1305.5971354135243	342.82835355320304	757.1915741739341	1153.245802073435
54x40	1245.8479883196023	435.6608887655626	814.9631954879926	1203.6910774779383
55x27	1813.6450838022304	339.62050880357606	867.4619818758629	1186.3308518284432
55x29	1716.7014096807866	232.79675685026172	811.8652166462117	1157.3120279336945
55x31	1628.953679513325	152.00884842666215	778.1702191680174	1146.2431199357318
55x33	1542.324641571936	142.75328367501717	761.8724958941624	1147.3425382160294
55x35	1461.7231612039266	182.54204995014143	764.6820254197168	1160.2635045540305
55x37	1389.2651078897795	256.5492935090641	791.6289155911375	1189.5689723593166
55x39	1325.342046416698	350.8394789643832	836.395325190188	1230.7228526357999
56x28	1802.8965721859922	257.7720892571574	889.8259661304565	1226.1511529986833
56x30	1712.0314979579084	146.8517960394082	847.2498155797972	1206.691944947011
56x32	1626.6963945371	78.32470874506936	823.4523422761032	1201.626630863348
56x34	1546.8119730594278	103.5329899114286	818.2723751905598	1209.3362973135308
56x36	1472.2819872565176	171.50874613266797	832.5228225099902	1229.9357910069944
56x38	1405.5192812622672	266.0376853004102	865.397856479897	1262.6213407035384
57x27	1890.402055119492	307.2346497385995	970.0032628811099	1297.5706262088395
57x29	1796.9550940410284	180.41898458865123	920.0050054211665	1270.7729970376301
57x31	1713.8722997936572	61.655981056179705	891.5457699972559	1261.7926374805013
57x33	1631.3630619822184	36.000555551268924	876.6673485421936	1262.0440721306052
57x35	1554.8536715717014	88.67434803820083	879.1795834754128	1274.0169308137158
57x37	1488.200890337054	180.60534322106852	903.7381755796312	1301.7533138041172
58x26	1970.6186566659721	363.888018489205	1045.1928482342387	1365.6206977048937
58x28	1881.652946215109	237.6607035250044	996.1025097850121	1339.2122348604796
58x30	1793.6871438464404	109.2820662322963	958.592598552691	1321.989928100816
58x32	1712.831836462646	4.393176527297956	938.8088729874682	1318.375401772955
58x34	1636.3332698445022	8.70459648691405	934.2520912473253	1325.2189894504234
58x36	1568.1712693452841	102.11429870493181	948.8531656689566	1345.8862247604739
59x27	1964.904336093745	308.11726663723357	1070.7774045057172	1406.251702221192
59x29	1878.5748853851956	187.59584217140846	1029.6276025826037	1385.2321827044016
59x31	1798.1540089769842	87.20458703531588	1005.055242262832	1377.8786739042012
59x33	1718.5341457183797	55.083663639958104	990.2681505531726	1376.1693972763678
59x35	1649.23502570131	33.3671994629462	995.2465875349692	1389.6191456654597
59x37	1584.9773563051306	159.5243555072392	1015.7665184480146	1413.654278810771
60x28	1964.6527886626684	270.8153983805203	1104.3324589995534	1452.4837279639316
60x30	1882.2998406205106	171.24978832103693	1072.146860276147	1437.9626177338548
60x32	1804.7130353604696	116.9407542305075	1053.6803784829629	1433.7733223909556
60x34	1732.1678584940894	74.74683939806401	1049.2838939009785	1439.7198651126544
60x36	1666.6152315396616	119.22386506064991	1060.866028299521	1457.37412149386
61x27	2049.4389988482217	354.94029075324784	1178.4654470963503	1519.2358638473493
61x29	1965.1717812954673	254.9375021451336	1139.6754494153151	1498.3744959121536
61x31	1888.621764673912	187.79235873698423	1117.3576732631325	1491.2418214360812
61x33	1814.9245273564406	154.7664046232255	1106.3493300038647	1492.0506827852732
61x35	1749.051291414863	132.82176026540273	1111.5265268989315	1505.2761939258858
62x28	2051.202488785542	341.603644594141	1213.624427077834	1565.5915974480706
62x30	1972.2006490212907	266.65520808714774	1184.9509694497915	1552.8155073929422
62x32	1895.0854677296218	228.84826850994543	1165.181071765243	1545.8968044471794
62x34	1830.1773957734263	186.9590864333695	1164.6472856620587	1554.6629538263273
62x36	1769.3949615617198	211.48174862148298	1176.8116799216434	1572.8194842384173
63x27	2136.755994492586	427.7996961195742	1288.506181591691	1633.9614989344152
63x29	2054.999282238318	346.5075035262585	1251.995387371695	1613.439075391445
63x31	1982.0785251851148	297.44727263836205	1231.617749141348	1606.55354096899
63x33	1908.6489802999395	255.66957190874294	1219.9206244670181	1605.8360844121044
63x35	1850.2323232502454	245.49388994433284	1226.0390083516922	1619.1554125531006
64x28	2140.315651954169	430.61687147625776	1325.4826630326024	1681.0615366487923
64x30	2063.1374772418826	369.83029892100495	1296.715408252713	1666.2951869341757
64x32	1995.3618343548624	338.0953267940867	1284.00212227239	1664.9847596900104
64x34	1931.2472161792239	303.3908535206695	1281.9485988135411	1671.6570850506398
65x29	2148.3391375665065	449.09915386248525	1366.530588753871	1730.3405011731077
65x31	2076.1798019439457	408.62301697285767	1344.4376408000487	1720.2670054384002
65x33	2012.7886824006137	369.77625667422166	1337.5101046347274	1722.9304338829236
65x35	1952.3584020358555	360.4820799984375	1341.417656809392	1734.0752953663805
